disasterNumber,state,county,ia_totalApprovedIhp,denial_multiplier,d_i,population,ia_validRegistrations,n_i,fema_per_capita,fema_per_applicant,x_i,pct_need_met,per_applicant_alloc
4339,PR,Guayanilla,6618354.46,2.5,16545886.15,18798.0,6459.0,2561.679230531042,352.077585913395,1024.6716922124167,10334415.018853389,62.45912080601007,1600.0023252598528
4339,PR,Guaynabo,22085372.26,2.5,55213430.650000006,91928.0,28010.0,1971.204235987148,240.24641306239667,788.481694394859,28295968.41156773,51.24834316298317,1010.2095113019539
4339,PR,Gurabo,12603289.2,2.5,31508223.0,42119.0,12837.0,2454.484926384669,299.2304945511527,981.7939705538677,19194551.26967195,60.91918058873694,1495.252104827604
4339,PR,Hatillo,13342246.34,2.5,33355615.85,39540.0,11252.0,2964.4166237113404,337.4366803237228,1185.7666494845362,22585972.486113213,67.71265320862967,2007.2851480726283
4339,PR,Hormigueros,2728205.5,2.5,6820513.75,16131.0,5116.0,1333.1731333072712,169.12810737090075,533.2692533229085,1899734.5374654974,27.85324694148586,371.33200497761874
4339,PR,Humacao,33225808.9,2.5,83064522.25,53084.0,18852.0,4406.138460110333,625.9100463416472,1762.455384044133,64941921.64977365,78.1825018559878,3444.8292833531536
4339,PR,Isabela,13270539.68,2.5,33176349.2,43711.0,12659.0,2620.771719725097,303.5972565258173,1048.3086878900388,20969504.42001734,63.206184301970566,1656.4898033033683
4339,PR,Jayuya,9441924.42,2.5,23604811.05,15334.0,4927.0,4790.909488532576,615.750907786618,1916.3637954130302,18852695.055038065,79.86801934192167,3826.404516955158
4339,PR,Juana Diaz,22562633.5,2.5,56406583.75,47816.0,15697.0,3593.462683952348,471.8636753387987,1437.385073580939,41360244.37194089,73.32520713407128,2634.9139562936157
4339,PR,Juncos,17119171.23,2.5,42797928.075,38064.0,13116.0,3263.032027676121,449.7470373581337,1305.2128110704484,30174658.573772572,70.50495183059763,2300.5991593300223
4339,PR,Lajas,4620305.5600000005,2.5,11550763.900000002,24005.0,7558.0,1528.2831304577933,192.4726332014164,611.3132521831172,4311069.707323141,37.322810375538374,570.3982147821039
4339,PR,Lares,8528760.73,2.5,21321901.825000003,28822.0,8351.0,2553.215402347025,295.9114818541392,1021.2861609388098,13317472.419015635,62.45912080601015,1594.7158925895862
4339,PR,Las Marias,3779035.68,2.5,9447589.2,9181.0,2869.0,3292.990310212618,411.6148219148241,1317.1961240850471,6688883.924466619,70.79990231229168,2331.433922783764
4339,PR,Las Piedras,15615274.81,2.5,39038187.025,36239.0,11983.0,3257.7974651589752,430.896956593725,1303.1189860635902,27523854.957514867,70.50495183059763,2296.908533548766
4339,PR,Loiza,13162541.6,2.5,32906354.0,25441.0,7625.0,4315.5874098360655,517.3751660705161,1726.234963934426,25581241.079673424,77.73951826955191,3354.91686290799
4339,PR,Luquillo,5309352.449999999,2.5,13273381.124999998,18432.0,6075.0,2184.918703703704,288.05080566406247,873.9674814814814,7421130.852286392,55.9098754296215,1221.5853254792414
4339,PR,Manati,16515138.04,2.5,41287845.1,40805.0,13648.0,3025.1938086166465,404.7331954417351,1210.0775234466587,28222377.289508626,68.355171409778,2067.8764133579007
4339,PR,Maricao,2767756.95,2.5,6919392.375,5156.0,1670.0,4143.348727544911,536.80313227308,1657.3394910179643,5315919.052749896,76.82638539124466,3183.185061526884
4339,PR,Maunabo,8787536.61,2.5,21968841.525,11050.0,3697.0,5942.342852312686,795.2521819004525,2376.9371409250743,18423419.47274468,83.86158847647603,4983.343108667753
4339,PR,Mayaguez,18482218.93,2.5,46205547.325,77177.0,24702.0,1870.5184732005507,239.47832812884667,748.2073892802202,22518685.53930823,48.73589177705565,911.613858768854
4339,PR,Moca,13664432.89,2.5,34161082.225,38302.0,11159.0,3061.3031835289903,356.755075191896,1224.521273411596,23458968.469480585,68.67161969568014,2102.246479924777
4339,PR,Morovis,22956501.820000004,2.5,57391254.55000001,29862.0,9802.0,5855.055554988779,768.7529910923583,2342.0222219955117,47941160.84752865,83.5339133521845,4890.957034026592
4339,PR,Naguabo,15012565.840000002,2.5,37531414.6,24369.0,8155.0,4602.258074800736,616.0517805408512,1840.9032299202945,29665655.16594281,79.04219833467937,3637.725955357794
4339,PR,Naranjito,23388755.78,2.5,58471889.45,29656.0,9647.0,6061.147449984452,788.6685925276504,2424.4589799937808,49223240.34446493,84.18274286579417,5102.440172537051
4339,PR,Orocovis,19465545.31,2.5,48663863.275,22005.0,7799.0,6239.756798948583,884.5964694387638,2495.902719579433,41195192.05169693,84.6525312199372,5282.112072278103
4339,PR,Patillas,11563580.52,2.5,28908951.3,16912.0,6012.0,4808.541467065867,683.7500307473982,1923.4165868263472,23147206.26067242,80.0693391485025,3850.1673753613472
4339,PR,Penuelas,8299323.39,2.5,20748308.475,21476.0,6390.0,3246.9966314553985,386.4464234494319,1298.7986525821595,14628584.895962555,70.50495183059762,2289.2934109487564
4339,PR,Ponce,51486265.17,2.5,128715662.925,145596.0,49843.0,2582.4220637802705,353.6241735349872,1032.968825512108,80877881.31780674,62.83452959795004,1622.6527560100062
4339,PR,Quebradillas,5839452.2,2.5,14598630.5,24271.0,7884.0,1851.6781456113647,240.593803304355,740.6712582445459,7039178.23880024,48.21807250207641,892.8435107559918
4339,PR,Rincon,4566812.16,2.5,11417030.4,15242.0,4660.0,2450.0065236051505,299.6202703057341,980.0026094420601,6955161.367246993,60.91918058873692,1492.5238985508568
4339,PR,Rio Grande,18980241.65,2.5,47450604.125,49084.0,15927.0,2979.255611540152,386.68897502241055,1191.7022446160606,32130063.01656099,67.7126532086297,2017.3330204408232
4339,PR,Sabana Grande,2679801.14,2.5,6699502.850000001,23498.0,7697.0,870.4044238014811,114.04379691888673,348.16176952059243,669950.2850000001,10.000000000000002,87.04044238014814
4339,PR,Salinas,23293806.34,2.5,58234515.85,27375.0,10039.0,5800.828354417771,850.9153000913242,2320.3313417671084,48548711.97242742,83.3675892446308,4836.010755297083
4339,PR,San German,4814669.09,2.5,12036672.725,32917.0,10272.0,1171.7944631035823,146.26694686636085,468.71778524143303,2140535.4020569264,17.78344772647232,208.3854558077226
4339,PR,San Juan,66487408.11,2.5,166218520.275,356296.0,121921.0,1363.3296993545,186.6072257617262,545.3318797418,48683688.09534987,29.288967327350292,399.3051902080025
4339,PR,San Lorenzo,13057623.22,2.5,32644058.05,38697.0,11941.0,2733.779252156436,337.4324423081893,1093.5117008625743,21221721.738530643,65.00944737331957,1777.2147842333677
4339,PR,San Sebastian,11572367.12,2.5,28930917.8,40267.0,11709.0,2470.827380647365,287.3908441155288,988.330952258946,17737542.457955427,61.30998878284956,1514.8639899184752
4339,PR,Santa Isabel,11226149.26,2.5,28065373.15,21161.0,7578.0,3703.533010029031,530.5112830206511,1481.4132040116126,20801345.972165596,74.11747515698218,2744.9651586389014
4339,PR,Toa Alta,28308780.51,2.5,70771951.275,69211.0,20926.0,3382.0104785912267,409.02140570140585,1352.8041914364906,50720257.75624318,71.66717441371433,2423.791348382069
4339,PR,Toa Baja,54120679.97,2.5,135301699.925,79330.0,27574.0,4906.857906905056,682.2221097945292,1962.7431627620222,108871810.7931108,80.46595929944728,3948.350286251933
4339,PR,Trujillo Alto,16459054.44,2.5,41147636.1,69817.0,20787.0,1979.4889161495169,235.7456556426085,791.7955664598065,21087481.751983535,51.24834316298315,1014.45527262152
4339,PR,Utuado,18793577.84,2.5,46983944.6,29601.0,10051.0,4674.554233409611,634.896721056721,1869.8216933638444,37333094.034471765,79.4592585878193,3714.366136152797
4339,PR,Vega Alta,18678170.83,2.5,46695427.075,36691.0,10823.0,4314.462448027349,509.0668237442424,1725.7849792109396,36300800.06201487,77.73951826955181,3354.0423230171737
4339,PR,Vega Baja,27440084.83,2.5,68600212.07499999,55857.0,18829.0,3643.3274244516433,491.2559720357341,1457.3309697806574,50484237.24317183,73.59195506273053,2681.195880990591
4339,PR,Vieques,8149901.729999999,2.5,20374754.325,8577.0,2672.0,7625.282307260477,950.2042357467644,3050.1129229041912,17817151.921678644,87.44719881022979,6668.095779071348
4339,PR,Villalba,10934117.14,2.5,27335292.85,23139.0,7704.0,3548.194814382139,472.5406084964778,1419.2779257528557,19970007.24693683,73.05576478189013,2592.1608575982386
4339,PR,Yabucoa,24793905.88,2.5,61984764.7,32375.0,10878.0,5698.17656738371,765.8349306563706,2279.270626953484,51571067.05287569,83.1995850955867,4740.8592620771915
4339,PR,Yauco,9079711.69,2.5,22699279.225,36307.0,13226.0,1716.261849765613,250.0815735257664,686.5047399062453,9961059.886737633,43.882714459791984,753.1422869149882
4340,VI,St. Croix,33114566.38,1.4285714285714286,47306523.4,50601.0,16926.0,2794.902717712395,654.4251374478765,1956.4319023986766,31083110.431796093,65.70575937059051,1836.412054342201
4340,VI,St. John,3301790.76,1.4285714285714286,4716843.942857143,4170.0,578.0,8160.629658922392,791.796345323741,5712.440761245674,4159397.272230521,88.18178686045401,7196.189052301939
4340,VI,St. Thomas,7662394.41,1.4285714285714286,10946277.72857143,51634.0,5183.0,2111.9578870483174,148.39823391563698,1478.370520933822,5972318.684661523,54.5602700091637,1152.2899256533906
