disasterNumber,state,county,ia_totalApprovedIhp,denial_multiplier,d_i,population,n_i,fema_per_capita,x_i,pct_need_met,per_capita_alloc
4337,FL,Sarasota County,10364330.25,1.4285714285714286,14806186.07142857,420073.0,35.24669776783695,24.672688437485867,1480618.6071428573,10.000000000000002,3.5246697767836954
4337,FL,Seminole County,20161483.53,1.4285714285714286,28802119.32857143,463052.0,62.20061532737453,43.54043072916217,2880211.932857143,10.0,6.2200615327374535
4337,FL,St. Johns County,6491986.11,1.4285714285714286,9274265.871428572,244067.0,37.99885224724593,26.59919657307215,927426.5871428573,10.0,3.799885224724593
4337,FL,St. Lucie County,12439541.44,1.4285714285714286,17770773.485714287,313207.0,56.73811085229349,39.716677596605436,1777077.3485714288,10.0,5.6738110852293495
4337,FL,Sumter County,2803720.93,1.4285714285714286,4005315.6142857145,125298.0,31.966317214047425,22.3764220498332,400531.56142857147,10.0,3.196631721404743
4337,FL,Suwannee County,1622039.5699999998,1.4285714285714286,2317199.385714285,44125.0,52.51443367057871,36.760103569405096,231719.93857142853,10.0,5.25144336705787
4337,FL,Union County,469412.49,1.4285714285714286,670589.2714285714,15455.0,43.3897943337801,30.37285603364607,67058.92714285715,10.000000000000002,4.33897943337801
4337,FL,Volusia County,24976178.31,1.4285714285714286,35680254.72857143,538755.0,66.2272363663844,46.35906545646908,3568025.4728571433,10.0,6.622723636638441
4337,GA,Bulloch County,0.0,1.4285714285714286,0.0,76046.0,0.0,0.0,0.0,,0.0
4337,GA,Chatham County,500.0,1.4285714285714286,714.2857142857143,289771.0,0.0024650006877351,0.0017255004814146343,71.42857142857143,10.0,0.0002465000687735192
4337,GA,Dougherty County,0.0,1.4285714285714286,0.0,89537.0,0.0,0.0,0.0,,0.0
4337,PR,Anasco,0.0,1.4285714285714286,0.0,26645.0,0.0,0.0,0.0,,0.0
4337,PR,Fajardo,0.0,1.4285714285714286,0.0,33408.0,0.0,0.0,0.0,,0.0
4337,PR,Guayama,0.0,1.4285714285714286,0.0,39225.0,0.0,0.0,0.0,,0.0
4337,PR,Humacao,0.0,1.4285714285714286,0.0,53084.0,0.0,0.0,0.0,,0.0
4337,PR,Juana Diaz,0.0,1.4285714285714286,0.0,47816.0,0.0,0.0,0.0,,0.0
4337,PR,Las Piedras,0.0,1.4285714285714286,0.0,36239.0,0.0,0.0,0.0,,0.0
4337,PR,San Juan,0.0,1.4285714285714286,0.0,356296.0,0.0,0.0,0.0,,0.0
4337,SC,Cherokee County,0.0,1.4285714285714286,0.0,56974.0,0.0,0.0,0.0,,0.0
4337,TX,Blanco County,500.0,1.4285714285714286,714.2857142857143,11473.0,0.0622579721333316,0.043580580493332174,71.42857142857143,10.0,0.006225797213333168
4337,TX,Burnet County,0.0,1.4285714285714286,0.0,46592.0,0.0,0.0,0.0,,0.0
4338,FL,Volusia County,0.0,1.4285714285714286,0.0,538755.0,0.0,0.0,0.0,,0.0
4338,GA,Camden County,2317215.03,1.4285714285714286,3310307.1857142854,53211.0,62.210956112726414,43.547669278908494,331030.71857142856,10.0,6.221095611272642
4338,GA,Charlton County,291886.79,1.4285714285714286,416981.1285714285,12779.0,32.63018456619677,22.84112919633774,41698.11285714285,10.0,3.263018456619677
4338,GA,Chatham County,4852210.88,1.4285714285714286,6931729.828571429,289771.0,23.92140631247236,16.744984418730652,693172.9828571429,10.0,2.392140631247236
4338,GA,Coffee County,221990.9,1.4285714285714286,317129.8571428572,42871.0,7.397304871424907,5.178113409997434,31712.98571428572,10.0,0.7397304871424908
4338,GA,Glynn County,4613225.220000001,1.4285714285714286,6590321.742857144,84836.0,77.68307962253223,54.37815573577256,659032.1742857145,10.000000000000002,7.768307962253224
4338,GA,Liberty County,713130.16,1.4285714285714286,1018757.3714285716,61819.0,16.479680542043248,11.535776379430272,101875.73714285716,10.0,1.647968054204325
4338,GA,McIntosh County,629344.69,1.4285714285714286,899063.8428571428,14092.0,63.79959146020031,44.659714022140214,89906.38428571429,10.0,6.379959146020032
4339,PR,Adjuntas,11966670.85,2.5,29916677.125,18503.0,1616.855489650327,646.7421958601308,26719128.787351184,89.31181987796107,1444.0430626034256
4339,PR,Aguada,18512696.35,2.5,46281740.875,39260.0,1178.852289225675,471.54091569027,39458554.6684394,85.25728272627214,1005.057429150265
4339,PR,Aguadilla,16253298.64,2.5,40633246.6,56765.0,715.8151431339734,286.3260572535894,30731784.464723844,75.63211664392045,541.386144009933
4339,PR,Aguas Buenas,12545060.45,2.5,31362651.125,25515.0,1229.1848373505782,491.6739349402312,26921136.643891722,85.83820461029894,1055.1101957237595
4339,PR,Aibonito,17329419.28,2.5,43323548.2,25030.0,1730.864890131842,692.3459560527367,38964025.43501398,89.937290581878,1556.6929858175781
